MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.5340000,54.7495232,-167.2606201,-69.0863342
MsgID.LOCAL_VELOCITY,67.5340000,-0.0001213,0.0001562,-0.0034892
MsgID.GLOBAL_POSITION,0.0000000,-122.3993336,37.7929727,69.0930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,67.7840000,54.7498436,-167.4382782,-69.0930023
MsgID.LOCAL_VELOCITY,67.7840000,0.0004400,-0.0000327,-0.0034758
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993348,37.7929727,69.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.0340000,54.7495232,-167.5424500,-69.1024551
MsgID.LOCAL_VELOCITY,68.0340000,0.0001518,-0.0000433,-0.0034152
MsgID.GLOBAL_POSITION,0.0000000,-122.3993347,37.7929727,69.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.2840000,54.7495232,-167.5325317,-69.1121445
MsgID.LOCAL_VELOCITY,68.2840000,0.0003726,-0.0000124,-0.0014644
MsgID.GLOBAL_POSITION,0.0000000,-122.3993329,37.7929725,69.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.5340000,54.7220726,-167.3742218,-69.1187973
MsgID.LOCAL_VELOCITY,68.5340000,-0.0001518,0.0001674,-0.0037338
MsgID.GLOBAL_POSITION,0.0000000,-122.3993329,37.7929729,69.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,68.7840000,54.7671471,-167.3712921,-69.1188812
MsgID.LOCAL_VELOCITY,68.7840000,0.0000656,-0.0000370,-0.0035339
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993339,37.7929739,69.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.0350000,54.8789864,-167.4589691,-69.1100159
MsgID.LOCAL_VELOCITY,69.0350000,0.0000518,0.0000959,-0.0019574
MsgID.GLOBAL_POSITION,0.0000000,-122.3993350,37.7929726,69.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.2850000,54.7436180,-167.5620728,-69.0912476
MsgID.LOCAL_VELOCITY,69.2850000,0.0002005,0.0000834,-0.0021922
MsgID.GLOBAL_POSITION,0.0000000,-122.3993331,37.7929732,69.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.5360000,54.8076057,-167.3927460,-69.0622635
MsgID.LOCAL_VELOCITY,69.5360000,-0.0000262,0.0000966,-0.0005687
MsgID.GLOBAL_POSITION,0.0000000,-122.3993341,37.7929743,69.0290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,69.7860000,54.9310112,-167.4774017,-69.0291443
MsgID.LOCAL_VELOCITY,69.7860000,-0.0003646,0.0000582,-0.0019173
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993335,37.7929732,68.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.0360000,54.8030586,-167.4247589,-68.9956207
MsgID.LOCAL_VELOCITY,70.0360000,-0.0000303,0.0002311,-0.0033683
MsgID.GLOBAL_POSITION,0.0000000,-122.3993315,37.7929718,68.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.2860000,54.6530190,-167.2515259,-68.9659958
MsgID.LOCAL_VELOCITY,70.2860000,-0.0002448,0.0000877,-0.0025833
MsgID.LOCAL_POSITION,70.5370000,54.6438866,-167.3719788,-68.9416580
MsgID.LOCAL_VELOCITY,70.5370000,-0.0001674,0.0003438,-0.0041486
MsgID.GLOBAL_POSITION,0.0000000,-122.3993329,37.7929717,68.9410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929737,68.9300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,70.7870000,54.8598061,-167.3851624,-68.9307556
MsgID.LOCAL_VELOCITY,70.7870000,-0.0000168,-0.0002474,-0.0023924
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993331,37.7929741,68.9320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.0380000,54.9092369,-167.3919220,-68.9328308
MsgID.LOCAL_VELOCITY,71.0380000,0.0000947,0.0001322,-0.0029381
MsgID.GLOBAL_POSITION,0.0000000,-122.3993336,37.7929739,68.9450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.2880000,54.8850288,-167.4336700,-68.9459229
MsgID.LOCAL_VELOCITY,71.2880000,0.0001056,0.0002325,-0.0033322
MsgID.GLOBAL_POSITION,0.0000000,-122.3993317,37.7929728,68.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.5380000,54.7591209,-167.2668152,-68.9705429
MsgID.LOCAL_VELOCITY,71.5380000,0.0000397,0.0000207,-0.0016427
MsgID.GLOBAL_POSITION,0.0000000,-122.3993322,37.7929727,68.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.7880000,54.7463264,-167.3078003,-68.9996796
MsgID.LOCAL_VELOCITY,71.7880000,-0.0001167,0.0000224,0.0003024
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993328,37.7929717,69.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.0380000,54.6443481,-167.3670349,-69.0288467
MsgID.LOCAL_VELOCITY,72.0380000,-0.0009486,0.0004311,-0.0020421
MsgID.GLOBAL_POSITION,0.0000000,-122.3993317,37.7929724,69.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.2890000,54.7144432,-167.2698669,-69.0542679
MsgID.LOCAL_VELOCITY,72.2890000,-0.0000538,-0.0000043,-0.0005838
MsgID.GLOBAL_POSITION,0.0000000,-122.3993342,37.7929740,69.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.5390000,54.8935204,-167.4909821,-69.0745316
MsgID.LOCAL_VELOCITY,72.5390000,-0.0002505,-0.0000538,-0.0033843
MsgID.GLOBAL_POSITION,0.0000000,-122.3993342,37.7929741,69.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.7890000,54.9085388,-167.4860535,-69.0892334
MsgID.LOCAL_VELOCITY,72.7890000,0.0001142,0.0001333,-0.0030727
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993322,37.7929734,69.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.0390000,54.8290024,-167.3150024,-69.0998383
MsgID.LOCAL_VELOCITY,73.0390000,-0.0000089,0.0001585,-0.0034278
MsgID.GLOBAL_POSITION,0.0000000,-122.3993310,37.7929715,69.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.2890000,54.6212234,-167.2082214,-69.1041794
MsgID.LOCAL_VELOCITY,73.2890000,-0.0000972,0.0000764,-0.0020049
MsgID.GLOBAL_POSITION,0.0000000,-122.3993327,37.7929713,69.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.5390000,54.5889664,-167.3557129,-69.1007767
MsgID.LOCAL_VELOCITY,73.5390000,-0.0002454,0.0001342,-0.0025050
MsgID.GLOBAL_POSITION,0.0000000,-122.3993341,37.7929717,69.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.7890000,54.6431808,-167.4767609,-69.0867920
MsgID.LOCAL_VELOCITY,73.7890000,-0.0001129,0.0000527,-0.0037468
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,74.0390000,54.7751007,-167.5699463,-69.0631104
MsgID.LOCAL_VELOCITY,74.0390000,-0.0004006,0.0000990,-0.0019105
MsgID.GLOBAL_POSITION,0.0000000,-122.3993351,37.7929729,69.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.2900000,54.7085037,-167.5131226,-69.0327072
MsgID.LOCAL_VELOCITY,74.2900000,-0.0002560,0.0001185,-0.0025089
MsgID.GLOBAL_POSITION,0.0000000,-122.3993345,37.7929723,69.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.5400000,54.7293739,-167.3936768,-69.0008545
MsgID.LOCAL_VELOCITY,74.5400000,0.0001700,0.0000251,-0.0033915
MsgID.GLOBAL_POSITION,0.0000000,-122.3993331,37.7929725,69.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.7900000,54.6175499,-167.3851624,-68.9737244
MsgID.LOCAL_VELOCITY,74.7900000,-0.0002464,0.0001326,-0.0025074
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929715,68.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,75.0400000,54.7484589,-167.3669739,-68.9553528
MsgID.LOCAL_VELOCITY,75.0400000,-0.0002472,-0.0001182,-0.0033851
MsgID.GLOBAL_POSITION,0.0000000,-122.3993328,37.7929727,68.9550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.2900000,54.7705269,-167.3847656,-68.9506836
MsgID.LOCAL_VELOCITY,75.2900000,-0.0006062,0.0002703,-0.0031987
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929729,68.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.5400000,54.7495232,-167.5175323,-68.9604111
MsgID.LOCAL_VELOCITY,75.5400000,0.0001951,-0.0000019,-0.0034957
MsgID.GLOBAL_POSITION,0.0000000,-122.3993345,37.7929727,68.9600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.7900000,54.7569084,-167.3431854,-68.9834976
MsgID.LOCAL_VELOCITY,75.7900000,-0.0001504,0.0001012,-0.0037405
MsgID.GLOBAL_POSITION,0.0000000,-122.3993326,37.7929728,68.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,76.0400000,54.8825760,-167.3729248,-69.0151978
MsgID.LOCAL_VELOCITY,76.0400000,-0.0000286,0.0001341,-0.0022693
MsgID.GLOBAL_POSITION,0.0000000,-122.3993329,37.7929739,69.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.2900000,54.8339424,-167.2683258,-69.0491867
MsgID.LOCAL_VELOCITY,76.2900000,0.0000329,-0.0002338,-0.0035047
MsgID.GLOBAL_POSITION,0.0000000,-122.3993317,37.7929735,69.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.5410000,54.7592697,-167.3478546,-69.0815430
MsgID.LOCAL_VELOCITY,76.5410000,0.0000723,0.0003291,-0.0033562
MsgID.GLOBAL_POSITION,0.0000000,-122.3993326,37.7929728,69.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.7910000,54.7710533,-167.3346405,-69.1109772
MsgID.LOCAL_VELOCITY,76.7910000,-0.0000207,0.0002146,-0.0033701
MsgID.GLOBAL_POSITION,0.0000000,-122.3993324,37.7929729,69.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,77.0410000,54.7186775,-167.2949371,-69.1390686
MsgID.LOCAL_VELOCITY,77.0410000,-0.0000421,0.0000008,0.0005877
MsgID.GLOBAL_POSITION,0.0000000,-122.3993320,37.7929724,69.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.2910000,54.7876015,-167.5195923,-69.1681366
MsgID.LOCAL_VELOCITY,77.2910000,-0.0007852,0.0003190,-0.0035692
MsgID.GLOBAL_POSITION,0.0000000,-122.3993345,37.7929730,69.1680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.5410000,54.9085121,-167.5460815,-69.1919785
MsgID.LOCAL_VELOCITY,77.5410000,-0.0001830,-0.0000823,-0.0020145
MsgID.GLOBAL_POSITION,0.0000000,-122.3993348,37.7929741,69.1920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.7910000,54.9019814,-167.4641113,-69.2105026
MsgID.LOCAL_VELOCITY,77.7910000,-0.0002522,0.0001244,-0.0025071
MsgID.GLOBAL_POSITION,0.0000000,-122.3993339,37.7929741,69.2100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,78.0410000,54.7618561,-167.3319702,-69.2212753
MsgID.LOCAL_VELOCITY,78.0410000,-0.0000405,-0.0000194,0.0005829
MsgID.GLOBAL_POSITION,0.0000000,-122.3993324,37.7929728,69.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.2910000,54.6098633,-167.3844757,-69.2225342
MsgID.LOCAL_VELOCITY,78.2910000,-0.0012256,0.0005110,-0.0033987
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929714,69.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.5410000,54.6190910,-167.3092499,-69.2136536
MsgID.LOCAL_VELOCITY,78.5410000,-0.0001697,0.0000202,-0.0037632
MsgID.GLOBAL_POSITION,0.0000000,-122.3993322,37.7929715,69.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.7920000,54.5625114,-167.2747040,-69.1905289
MsgID.LOCAL_VELOCITY,78.7920000,-0.0007536,-0.0002307,-0.0037057
MsgID.GLOBAL_POSITION,0.0000000,-122.3993318,37.7929710,69.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,79.0420000,54.6219902,-167.3907471,-69.1562653
MsgID.LOCAL_VELOCITY,79.0420000,-0.0001825,0.0001948,-0.0037345
MsgID.GLOBAL_POSITION,0.0000000,-122.3993331,37.7929715,69.1560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.2920000,54.7363014,-167.2567749,-69.1124649
MsgID.LOCAL_VELOCITY,79.2920000,0.0002000,0.0000319,-0.0031607
MsgID.GLOBAL_POSITION,0.0000000,-122.3993316,37.7929726,69.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.5420000,54.7007256,-167.4593353,-69.0647964
MsgID.LOCAL_VELOCITY,79.5420000,0.0000272,0.0001360,-0.0034305
MsgID.GLOBAL_POSITION,0.0000000,-122.3993339,37.7929723,69.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.7920000,54.5648041,-167.4446716,-69.0195618
MsgID.LOCAL_VELOCITY,79.7920000,0.0000216,0.0001274,-0.0030783
MsgID.GLOBAL_POSITION,0.0000000,-122.3993337,37.7929710,69.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,80.0420000,54.6550713,-167.4199371,-68.9824066
MsgID.LOCAL_VELOCITY,80.0420000,-0.0001132,0.0000786,-0.0031313
MsgID.GLOBAL_POSITION,0.0000000,-122.3993334,37.7929718,68.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.2920000,54.8762856,-167.5324860,-68.9570694
MsgID.LOCAL_VELOCITY,80.2920000,0.0002882,-0.0001379,-0.0036969
MsgID.GLOBAL_POSITION,0.0000000,-122.3993347,37.7929738,68.9570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.5440000,54.7250214,-167.3568878,-68.9440308
MsgID.LOCAL_VELOCITY,80.5440000,-0.0009110,0.0004336,-0.0031837
MsgID.GLOBAL_POSITION,0.0000000,-122.3993327,37.7929725,68.9440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.7940000,54.5953484,-167.3882751,-68.9425049
MsgID.LOCAL_VELOCITY,80.7940000,-0.0001795,0.0001006,-0.0034903
MsgID.GLOBAL_POSITION,0.0000000,-122.3993331,37.7929713,68.9420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,81.0440000,54.5916443,-167.3805237,-68.9509888
MsgID.LOCAL_VELOCITY,81.0440000,0.0000078,0.0002181,-0.0034251
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929713,68.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.2940000,54.7206001,-167.2335815,-68.9676666
MsgID.LOCAL_VELOCITY,81.2940000,-0.0004770,0.0000099,-0.0034773
MsgID.GLOBAL_POSITION,0.0000000,-122.3993313,37.7929724,68.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.5440000,54.7718925,-167.3459930,-68.9902802
MsgID.LOCAL_VELOCITY,81.5440000,-0.0001744,0.0001083,-0.0034854
MsgID.GLOBAL_POSITION,0.0000000,-122.3993326,37.7929729,68.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.7940000,54.6971664,-167.3851624,-69.0167160
MsgID.LOCAL_VELOCITY,81.7940000,0.0000206,0.0000579,-0.0034361
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929722,69.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993332,37.7929718,69.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.0450000,54.6504402,-167.4023438,-69.0453644
MsgID.LOCAL_VELOCITY,82.0450000,-0.0001800,0.0001839,-0.0037337
MsgID.GLOBAL_POSITION,0.0000000,-122.3993347,37.7929710,69.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.2950000,54.5624695,-167.5342255,-69.0753860
MsgID.LOCAL_VELOCITY,82.2950000,-0.0001787,-0.0001582,-0.0037808
MsgID.GLOBAL_POSITION,0.0000000,-122.3993336,37.7929719,69.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.5450000,54.6576195,-167.4326477,-69.1070862
MsgID.LOCAL_VELOCITY,82.5450000,-0.0000209,0.0000319,0.0006409
MsgID.GLOBAL_POSITION,0.0000000,-122.3993336,37.7929727,69.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.7950000,54.7472305,-167.4332428,-69.1409149
MsgID.LOCAL_VELOCITY,82.7950000,-0.0002077,-0.0001107,-0.0033866
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993339,37.7929727,69.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.0450000,54.7495232,-167.4608917,-69.1727524
MsgID.LOCAL_VELOCITY,83.0450000,-0.0002866,-0.0001506,-0.0023157
MsgID.GLOBAL_POSITION,0.0000000,-122.3993335,37.7929727,69.2040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.2950000,54.7495232,-167.4271851,-69.2040939
MsgID.LOCAL_VELOCITY,83.2950000,-0.0001596,0.0000991,-0.0034874
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929727,69.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.5450000,54.7495422,-167.3855286,-69.2248077
MsgID.LOCAL_VELOCITY,83.5450000,-0.0004139,-0.0001674,-0.0022814
MsgID.GLOBAL_POSITION,0.0000000,-122.3993324,37.7929727,69.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.7950000,54.7498589,-167.3269653,-69.2349701
MsgID.LOCAL_VELOCITY,83.7950000,-0.0001256,0.0000109,-0.0019492
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993318,37.7929722,69.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,84.0460000,54.6976662,-167.2745819,-69.2343140
MsgID.LOCAL_VELOCITY,84.0460000,-0.0000631,0.0001699,-0.0022667
MsgID.GLOBAL_POSITION,0.0000000,-122.3993343,37.7929719,69.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,84.2960000,54.6653709,-167.4974518,-69.2241669
MsgID.LOCAL_VELOCITY,84.2960000,0.0000343,0.0001180,-0.0034309
MsgID.GLOBAL_POSITION,0.0000000,-122.3993329,37.7929726,69.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,84.5480000,54.7426453,-167.3750000,-69.2072678
MsgID.LOCAL_VELOCITY,84.5480000,-0.0000543,-0.0000550,0.0008953
MsgID.GLOBAL_POSITION,0.0000000,-122.3993309,37.7929727,69.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,84.7980000,54.7495995,-167.1997375,-69.1872635
MsgID.LOCAL_VELOCITY,84.7980000,0.0000364,0.0001269,-0.0034343
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993324,37.7929722,69.1680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.0480000,54.6968880,-167.3302460,-69.1682739
MsgID.LOCAL_VELOCITY,85.0480000,-0.0000570,0.0001767,-0.0022644
MsgID.GLOBAL_POSITION,0.0000000,-122.3993333,37.7929716,69.1540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.2980000,54.6285324,-167.4098053,-69.1541138
MsgID.LOCAL_VELOCITY,85.2980000,0.0000134,-0.0000015,-0.0018986
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929735,69.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.5480000,54.8409996,-167.3842926,-69.1467590
MsgID.LOCAL_VELOCITY,85.5480000,0.0000883,0.0001995,-0.0030692
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929728,69.1450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.7980000,54.7599411,-167.3851624,-69.1457062
MsgID.LOCAL_VELOCITY,85.7980000,-0.0001238,0.0000871,-0.0037557
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3993330,37.7929714,69.1470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.0480000,54.6090088,-167.3855743,-69.1477737
MsgID.LOCAL_VELOCITY,86.0480000,-0.0000678,0.0000525,-0.0031473
MsgID.LOCAL_POSITION,86.2980000,54.7349701,-167.3852234,-69.1493988
MsgID.LOCAL_VELOCITY,86.2980000,0.0001369,0.0002335,-0.0033650
